0.0;250.0;400.0;1
36.0;338.167787843871;371.3525491562421;2
72.0;392.658477444273;296.3525491562421;3
108.0;392.65847744427305;203.6474508437579;4
144.0;338.167787843871;128.6474508437579;5
180.0;250.00000000000003;100.0;6
216.0;161.83221215612906;128.64745084375787;7
252.0;107.34152255572698;203.64745084375787;8
288.0;107.34152255572695;296.3525491562421;9
324.0;161.832212156129;371.3525491562421;10
